user_id,video_id,timestamp,watch_seconds,video_duration,watch_fraction,event_type,quiz_shown,quiz_correct,like,save,share,position_in_feed,hashtag,weight,positive,hour,day_of_week,days_since_epoch,confidence
user_139,video_121,2025-09-11 14:35:22.334408,45,84,0.54,pause,False,-1.0,0,0,0,12,#tarih#10#ayt,3.7,0,14,3,619,1.37
user_131,video_107,2025-09-17 02:24:12.334548,102,185,0.55,pause,True,1.0,0,0,0,6,#kimya#12,6.75,1,2,2,625,1.675
user_290,video_166,2025-09-02 20:08:28.334705,106,223,0.48,pause,True,1.0,0,0,0,15,#geometri#9,6.4,1,20,1,610,1.6400000000000001
user_495,video_120,2025-09-15 20:24:23.334843,69,169,0.41,pause,True,1.0,0,0,0,12,#edebiyat#9#tyt,6.05,1,20,0,623,1.605
user_443,video_57,2025-08-25 11:29:23.334992,147,196,0.75,pause,False,-1.0,1,0,0,15,#fizik#9#tyt,6.75,1,11,0,602,1.675
user_416,video_104,2025-09-09 05:43:13.335127,40,151,0.26,skip,False,-1.0,0,0,0,1,#kimya#11#tyt,2.3,0,5,1,617,1.23
user_65,video_168,2025-09-12 13:54:33.335276,66,78,0.85,pause,False,-1.0,0,0,0,5,#biyoloji#10,5.25,1,13,4,620,1.525
user_374,video_116,2025-09-08 20:22:37.335450,84,190,0.44,pause,True,0.0,0,0,0,8,#paragraf#11#ayt,3.2,0,20,0,616,1.32
user_292,video_177,2025-08-28 01:08:48.335597,93,168,0.55,pause,True,0.0,0,0,0,15,#matematik#12#tyt,3.75,0,1,3,605,1.375
user_30,video_38,2025-08-28 09:09:22.335745,2,93,0.02,skip,False,-1.0,0,0,0,12,#coğrafya#11,1.1,0,9,3,605,1.11
user_364,video_89,2025-08-30 18:14:05.335898,187,200,0.94,complete,True,1.0,0,1,0,6,#geometri#9,10.2,1,18,5,607,2.02
user_252,video_187,2025-09-17 08:26:29.336306,69,101,0.68,pause,False,-1.0,0,0,0,11,#paragraf#10#ayt,4.4,1,8,2,625,1.44
user_41,video_174,2025-09-09 06:32:35.336747,10,93,0.11,skip,False,-1.0,0,0,0,15,#geometri#9#tyt,1.55,0,6,1,617,1.155
user_371,video_197,2025-09-10 09:33:07.336928,63,145,0.43,play,False,-1.0,0,0,0,20,#coğrafya#11#tyt,3.15,0,9,2,618,1.315
user_315,video_177,2025-09-15 13:35:41.337097,136,168,0.81,play,False,-1.0,1,0,0,12,#matematik#12#tyt,7.050000000000001,1,13,0,623,1.705
user_417,video_194,2025-09-18 06:30:29.337284,32,101,0.32,pause,False,-1.0,0,0,0,20,#matematik#9#tyt,2.6,0,6,3,626,1.26
user_186,video_114,2025-09-14 23:09:49.337549,58,226,0.26,skip,True,1.0,0,0,0,13,#edebiyat#11#ayt,5.3,1,23,6,622,1.53
user_157,video_116,2025-09-12 03:33:21.337786,108,190,0.57,play,False,-1.0,0,0,0,9,#paragraf#11#ayt,3.8499999999999996,0,3,4,620,1.385
user_236,video_86,2025-09-15 01:35:31.338227,13,67,0.19,skip,False,-1.0,0,0,0,3,#paragraf#12#tyt,1.95,0,1,0,623,1.195
user_389,video_15,2025-09-16 08:46:07.338543,79,192,0.41,play,False,-1.0,0,0,0,2,#matematik#11#tyt,3.05,0,8,1,624,1.305
user_248,video_141,2025-09-03 15:42:49.338731,97,113,0.86,pause,False,-1.0,0,0,0,8,#coğrafya#11,5.3,1,15,2,611,1.53
user_19,video_52,2025-09-13 12:10:17.338920,65,113,0.58,pause,False,-1.0,0,0,0,7,#paragraf#10#tyt,3.9,0,12,5,621,1.3900000000000001
user_496,video_73,2025-09-10 00:58:10.339087,38,148,0.26,skip,False,-1.0,0,0,0,17,#biyoloji#11#ayt,2.3,0,0,2,618,1.23
user_276,video_123,2025-09-01 22:19:07.339292,109,141,0.77,pause,True,1.0,1,0,0,17,#paragraf#12#tyt,9.85,1,22,0,609,1.9849999999999999
user_476,video_122,2025-09-02 20:30:11.339500,90,159,0.57,play,False,-1.0,0,0,0,10,#tarih#12#tyt,3.8499999999999996,0,20,1,610,1.385
user_176,video_55,2025-09-06 17:48:32.339673,36,188,0.19,skip,False,-1.0,0,0,0,9,#paragraf#10#ayt,1.95,0,17,5,614,1.195
user_257,video_178,2025-08-20 23:23:12.339855,6,109,0.06,skip,False,-1.0,0,0,0,17,#tarih#9#ayt,1.3,0,23,2,597,1.13
user_358,video_180,2025-09-14 22:20:30.340061,6,206,0.03,skip,True,1.0,0,0,0,13,#fizik#12#ayt,4.15,1,22,6,622,1.415
user_141,video_131,2025-08-29 14:36:42.340294,160,206,0.78,play,False,-1.0,1,1,0,13,#matematik#10#tyt,8.4,1,14,4,606,1.84
user_133,video_122,2025-08-29 15:30:58.340468,17,159,0.11,skip,True,0.0,0,0,0,16,#tarih#12#tyt,1.55,0,15,4,606,1.155
user_446,video_28,2025-09-05 23:54:33.340624,138,173,0.8,pause,False,-1.0,0,0,0,18,#kimya#11#ayt,5.0,1,23,4,613,1.5
user_98,video_21,2025-08-29 18:31:36.340770,48,111,0.43,pause,True,0.0,0,0,0,7,#edebiyat#12#ayt,3.15,0,18,4,606,1.315
user_232,video_19,2025-09-07 17:31:24.340932,117,230,0.51,pause,False,-1.0,0,0,0,17,#tarih#10#tyt,3.55,0,17,6,615,1.355
user_55,video_54,2025-08-29 16:57:06.341179,70,81,0.86,play,False,-1.0,0,0,0,3,#matematik#11#tyt,5.3,1,16,4,606,1.53
user_166,video_155,2025-09-14 07:14:06.341377,86,118,0.73,pause,False,-1.0,1,0,0,18,#edebiyat#12#tyt,6.65,1,7,6,622,1.665
user_70,video_60,2025-09-17 07:29:33.341532,88,94,0.94,complete,False,-1.0,0,0,0,19,#matematik#9#ayt,5.699999999999999,1,7,2,625,1.5699999999999998
user_338,video_84,2025-08-26 09:00:11.341775,111,230,0.48,pause,True,0.0,0,0,0,9,#kimya#10,3.4,0,9,1,603,1.34
user_116,video_131,2025-09-11 22:33:15.341966,180,206,0.87,pause,False,-1.0,1,0,0,5,#matematik#10#tyt,7.35,1,22,3,619,1.7349999999999999
user_370,video_198,2025-08-26 13:46:50.342123,13,163,0.08,skip,True,0.0,0,0,0,20,#paragraf#10,1.4,0,13,1,603,1.14
user_160,video_16,2025-09-08 09:01:23.342271,86,92,0.93,complete,True,0.0,0,0,0,3,#biyoloji#9#tyt,5.65,1,9,0,616,1.565
user_495,video_152,2025-09-17 13:19:14.342443,31,73,0.42,pause,True,1.0,0,0,0,4,#geometri#11,6.1,1,13,2,625,1.6099999999999999
user_308,video_61,2025-09-13 10:11:50.342663,7,199,0.04,skip,True,1.0,0,0,0,2,#biyoloji#11#ayt,4.2,1,10,5,621,1.42
user_215,video_198,2025-09-05 16:18:19.342810,67,163,0.41,pause,False,-1.0,0,0,0,3,#paragraf#10,3.05,0,16,4,613,1.305
user_193,video_59,2025-09-07 22:52:51.342963,59,239,0.25,skip,True,1.0,0,0,0,1,#geometri#9,5.25,1,22,6,615,1.525
user_250,video_17,2025-08-27 11:06:39.343110,54,64,0.84,play,False,-1.0,0,0,0,19,#coğrafya#10#ayt,5.2,1,11,2,604,1.52
user_203,video_129,2025-08-20 06:35:26.343272,87,91,0.96,complete,False,-1.0,0,0,0,2,#coğrafya#12#ayt,5.8,1,6,2,597,1.58
user_82,video_179,2025-09-09 05:54:23.343447,114,232,0.49,play,True,1.0,0,0,0,8,#fizik#10#tyt,6.45,1,5,1,617,1.645
user_7,video_165,2025-09-15 08:22:51.343604,2,105,0.02,skip,True,1.0,0,0,0,18,#biyoloji#12,4.1,1,8,0,623,1.41
user_255,video_22,2025-09-11 04:06:32.343742,32,139,0.23,skip,False,-1.0,0,0,0,16,#kimya#10#ayt,2.1500000000000004,0,4,3,619,1.215
user_435,video_193,2025-08-27 10:30:53.343903,83,143,0.58,pause,False,-1.0,0,0,0,6,#matematik#12,3.9,0,10,2,604,1.3900000000000001
user_287,video_184,2025-09-08 09:01:02.344166,95,231,0.41,pause,True,0.0,0,0,0,16,#geometri#11#ayt,3.05,0,9,0,616,1.305
user_425,video_28,2025-09-10 03:09:46.344505,150,173,0.87,pause,False,-1.0,1,0,0,14,#kimya#11#ayt,7.35,1,3,2,618,1.7349999999999999
user_288,video_175,2025-09-08 09:02:01.344752,24,131,0.18,skip,False,-1.0,0,0,0,16,#edebiyat#9#tyt,1.9,0,9,0,616,1.19
user_247,video_138,2025-09-14 01:23:10.344912,49,212,0.23,skip,True,0.0,0,0,0,18,#paragraf#9#ayt,2.1500000000000004,0,1,6,622,1.215
user_489,video_144,2025-09-07 00:57:58.345141,78,104,0.75,pause,False,-1.0,1,0,0,4,#coğrafya#12,6.75,1,0,6,615,1.675
user_387,video_108,2025-08-20 16:23:21.345458,105,185,0.57,pause,False,-1.0,0,0,0,1,#paragraf#10#tyt,3.8499999999999996,0,16,2,597,1.385
user_139,video_158,2025-09-16 18:03:49.345695,43,108,0.4,play,True,1.0,0,0,0,7,#edebiyat#11,6.0,1,18,1,624,1.6
user_421,video_53,2025-09-06 14:11:12.345864,76,195,0.39,play,True,0.0,0,0,0,13,#edebiyat#12#tyt,2.95,0,14,5,614,1.295
user_269,video_120,2025-08-28 01:15:37.346108,28,169,0.17,skip,True,1.0,0,0,0,17,#edebiyat#9#tyt,4.85,1,1,3,605,1.4849999999999999
user_163,video_89,2025-09-13 04:37:15.346364,128,200,0.64,play,False,-1.0,0,0,0,8,#geometri#9,4.2,1,4,5,621,1.42
user_343,video_40,2025-08-22 15:48:49.346652,32,91,0.35,play,False,-1.0,0,0,0,10,#tarih#11#tyt,2.75,0,15,4,599,1.275
user_111,video_31,2025-09-02 05:41:26.346902,17,119,0.14,skip,False,-1.0,0,0,0,9,#fizik#12#tyt,1.7000000000000002,0,5,1,610,1.17
user_437,video_65,2025-09-02 23:53:13.347094,58,145,0.4,pause,False,-1.0,0,0,0,2,#biyoloji#10#tyt,3.0,0,23,1,610,1.3
user_2,video_156,2025-09-10 07:13:41.347270,100,221,0.45,play,False,-1.0,0,0,0,7,#tarih#10#tyt,3.25,0,7,2,618,1.325
user_133,video_106,2025-09-15 00:38:57.347523,84,93,0.9,pause,False,-1.0,1,0,0,9,#coğrafya#9#ayt,7.5,1,0,0,623,1.75
user_305,video_45,2025-09-02 09:32:36.347707,20,177,0.11,skip,False,-1.0,0,0,1,3,#kimya#11#tyt,2.55,0,9,1,610,1.255
user_179,video_91,2025-09-07 14:33:52.347884,20,103,0.19,skip,False,-1.0,0,0,0,3,#coğrafya#12,1.95,0,14,6,615,1.195
user_76,video_132,2025-09-17 00:04:42.348147,59,193,0.31,pause,True,1.0,0,0,0,14,#coğrafya#11#tyt,5.55,1,0,2,625,1.5550000000000002
user_188,video_10,2025-08-27 16:31:45.348321,33,151,0.22,skip,True,0.0,0,0,0,1,#matematik#9#ayt,2.1,0,16,2,604,1.21
user_474,video_97,2025-09-12 21:38:55.348485,38,63,0.6,pause,False,-1.0,0,0,0,20,#tarih#11#tyt,4.0,1,21,4,620,1.4
user_347,video_25,2025-09-16 04:14:11.348639,49,64,0.77,play,False,-1.0,0,0,0,12,#geometri#12#ayt,4.85,1,4,1,624,1.4849999999999999
user_147,video_113,2025-09-10 09:37:21.348834,166,207,0.8,pause,False,-1.0,1,0,0,2,#matematik#9#tyt,7.0,1,9,2,618,1.7000000000000002
user_247,video_131,2025-09-14 22:34:20.349021,177,206,0.86,play,True,1.0,0,0,0,8,#matematik#10#tyt,8.3,1,22,6,622,1.83
user_180,video_99,2025-09-15 21:09:33.349186,56,78,0.72,pause,True,1.0,0,0,0,3,#paragraf#11,7.6,1,21,0,623,1.76
user_23,video_119,2025-08-28 11:28:58.349328,199,206,0.97,complete,False,-1.0,0,0,0,14,#fizik#11#tyt,5.85,1,11,3,605,1.585
user_448,video_25,2025-09-09 01:52:44.349497,61,64,0.95,complete,True,0.0,1,0,0,5,#geometri#12#ayt,7.75,1,1,1,617,1.775
user_33,video_144,2025-09-17 02:11:41.349683,36,104,0.35,play,False,-1.0,0,0,0,5,#coğrafya#12,2.75,0,2,2,625,1.275
user_195,video_36,2025-09-03 20:58:35.349827,117,229,0.51,play,False,-1.0,0,0,0,16,#tarih#9#ayt,3.55,0,20,2,611,1.355
user_103,video_93,2025-08-24 06:50:48.349982,59,222,0.27,skip,False,-1.0,0,0,0,5,#geometri#9,2.35,0,6,6,601,1.235
user_171,video_1,2025-09-10 05:36:06.350130,138,158,0.87,play,False,-1.0,0,1,0,12,#paragraf#12#tyt,6.85,1,5,2,618,1.685
user_197,video_86,2025-08-19 23:52:34.350321,12,67,0.18,skip,False,-1.0,0,0,0,19,#paragraf#12#tyt,1.9,0,23,1,596,1.19
user_392,video_183,2025-08-23 04:03:36.350481,152,232,0.66,play,True,0.0,0,0,0,2,#edebiyat#10,4.300000000000001,1,4,5,600,1.4300000000000002
user_95,video_50,2025-08-22 14:09:56.350630,68,238,0.29,skip,False,-1.0,0,0,0,5,#tarih#10#tyt,2.45,0,14,4,599,1.245
user_441,video_121,2025-09-03 22:08:53.350772,63,84,0.75,pause,False,-1.0,1,0,0,19,#tarih#10#ayt,6.75,1,22,2,611,1.675
user_468,video_168,2025-08-29 09:38:29.350941,23,78,0.29,skip,True,0.0,0,0,0,3,#biyoloji#10,2.45,0,9,4,606,1.245
user_278,video_10,2025-08-21 13:06:44.351168,128,151,0.85,play,True,0.0,1,0,0,15,#matematik#9#ayt,7.25,1,13,3,598,1.725
user_329,video_89,2025-08-21 04:19:23.351420,18,200,0.09,skip,True,0.0,0,0,1,5,#geometri#9,2.45,0,4,3,598,1.245
user_16,video_31,2025-08-28 04:21:16.351563,111,119,0.93,complete,False,-1.0,0,0,0,2,#fizik#12#tyt,5.65,1,4,3,605,1.565
user_250,video_109,2025-08-18 18:01:29.351745,43,240,0.18,skip,False,-1.0,0,0,0,16,#paragraf#9,1.9,0,18,0,595,1.19
user_197,video_114,2025-08-31 03:01:12.351991,105,226,0.46,play,False,-1.0,0,0,0,3,#edebiyat#11#ayt,3.3000000000000003,0,3,6,608,1.33
user_416,video_33,2025-09-05 12:53:29.352199,190,220,0.86,play,False,-1.0,0,0,0,17,#fizik#9,5.3,1,12,4,613,1.53
user_218,video_33,2025-09-18 01:44:33.352431,151,220,0.69,pause,False,-1.0,0,0,0,17,#fizik#9,4.449999999999999,1,1,3,626,1.4449999999999998
user_80,video_155,2025-08-19 07:20:05.352659,109,118,0.92,complete,False,-1.0,1,0,0,15,#edebiyat#12#tyt,7.6000000000000005,1,7,1,596,1.7600000000000002
user_390,video_74,2025-09-15 05:07:35.352923,38,63,0.6,play,False,-1.0,0,0,0,3,#kimya#10#ayt,4.0,1,5,0,623,1.4
user_328,video_28,2025-08-21 17:00:57.353131,98,173,0.57,pause,True,0.0,0,0,0,19,#kimya#11#ayt,3.8499999999999996,0,17,3,598,1.385
user_214,video_199,2025-09-08 16:05:32.353318,22,116,0.19,skip,False,-1.0,0,0,0,5,#fizik#9,1.95,0,16,0,616,1.195
user_131,video_39,2025-08-22 03:11:07.353524,86,190,0.45,pause,False,-1.0,0,0,0,17,#coğrafya#12#tyt,3.25,0,3,4,599,1.325
user_365,video_195,2025-08-25 00:28:09.353801,159,237,0.67,pause,False,-1.0,0,0,0,4,#tarih#9#ayt,4.35,1,0,0,602,1.435
user_266,video_180,2025-08-22 16:17:02.354024,101,206,0.49,pause,True,0.0,0,0,0,17,#fizik#12#ayt,3.45,0,16,4,599,1.345
user_231,video_49,2025-09-11 01:18:22.354262,53,240,0.22,skip,False,-1.0,0,0,0,8,#edebiyat#10,2.1,0,1,3,619,1.21
user_315,video_135,2025-08-22 14:42:55.354445,52,129,0.4,play,False,-1.0,0,0,0,19,#biyoloji#9#tyt,3.0,0,14,4,599,1.3
user_118,video_116,2025-09-01 15:07:04.354625,68,190,0.36,pause,False,-1.0,0,0,1,4,#paragraf#11#ayt,3.8,0,15,0,609,1.38
user_39,video_116,2025-09-17 11:03:27.354798,63,190,0.33,play,False,-1.0,0,0,0,18,#paragraf#11#ayt,2.6500000000000004,0,11,2,625,1.2650000000000001
user_371,video_154,2025-09-01 17:39:13.354975,108,189,0.57,pause,False,-1.0,0,0,0,18,#biyoloji#12#ayt,3.8499999999999996,0,17,0,609,1.385
user_13,video_129,2025-08-21 12:33:23.355158,56,91,0.62,pause,False,-1.0,0,0,0,6,#coğrafya#12#ayt,4.1,1,12,3,598,1.41
user_456,video_184,2025-08-30 22:24:09.355316,177,231,0.77,pause,True,1.0,0,0,0,18,#geometri#11#ayt,7.85,1,22,5,607,1.7850000000000001
user_337,video_170,2025-09-05 16:23:43.355464,41,218,0.19,skip,True,0.0,0,0,0,11,#paragraf#12#ayt,1.95,0,16,4,613,1.195
user_70,video_53,2025-08-27 07:08:19.355626,174,195,0.89,pause,False,-1.0,0,1,0,15,#edebiyat#12#tyt,6.95,1,7,2,604,1.695
user_132,video_70,2025-08-25 17:47:02.355824,114,236,0.48,play,True,0.0,0,0,0,20,#tarih#12#ayt,3.4,0,17,0,602,1.34
user_123,video_154,2025-08-27 18:24:43.356012,43,189,0.23,skip,False,-1.0,0,0,0,5,#biyoloji#12#ayt,2.1500000000000004,0,18,2,604,1.215
user_454,video_97,2025-09-11 06:46:36.356162,56,63,0.89,pause,False,-1.0,0,0,0,1,#tarih#11#tyt,5.45,1,6,3,619,1.545
user_23,video_2,2025-09-14 09:42:20.356303,126,161,0.78,play,False,-1.0,0,0,0,13,#biyoloji#11#ayt,4.9,1,9,6,622,1.49
user_113,video_29,2025-09-13 08:50:30.356453,120,175,0.69,pause,True,0.0,0,0,0,3,#biyoloji#12,4.449999999999999,1,8,5,621,1.4449999999999998
user_469,video_102,2025-08-27 06:58:04.356771,41,183,0.22,skip,False,-1.0,0,0,1,3,#edebiyat#9#tyt,3.1,0,6,2,604,1.31
user_219,video_133,2025-09-18 08:55:41.357014,73,163,0.45,play,False,-1.0,0,0,0,15,#biyoloji#11#ayt,3.25,0,8,3,626,1.325
user_207,video_28,2025-08-21 06:55:42.357247,5,173,0.03,skip,False,-1.0,0,0,0,3,#kimya#11#ayt,1.15,0,6,3,598,1.115
user_370,video_162,2025-08-30 10:13:57.357536,27,75,0.36,play,False,-1.0,0,0,0,17,#biyoloji#12#ayt,2.8,0,10,5,607,1.28
user_52,video_189,2025-09-13 17:59:47.357738,226,235,0.96,complete,True,0.0,1,0,0,5,#matematik#9,7.8,1,17,5,621,1.78
user_105,video_70,2025-08-18 17:07:15.357900,202,236,0.86,pause,False,-1.0,1,0,0,18,#tarih#12#ayt,7.3,1,17,0,595,1.73
user_137,video_63,2025-09-06 01:23:43.358138,46,96,0.48,play,False,-1.0,0,0,0,5,#coğrafya#10,3.4,0,1,5,614,1.34
user_16,video_100,2025-08-22 03:41:17.358420,19,161,0.12,skip,True,0.0,0,0,0,15,#geometri#10#ayt,1.6,0,3,4,599,1.1600000000000001
user_101,video_11,2025-08-25 00:13:55.358590,55,234,0.24,skip,False,-1.0,0,0,0,18,#coğrafya#9,2.2,0,0,0,602,1.22
user_204,video_20,2025-09-06 16:19:54.358823,56,150,0.37,pause,False,-1.0,0,0,0,16,#paragraf#11,2.85,0,16,5,614,1.2850000000000001
user_420,video_81,2025-08-18 16:03:56.359097,49,165,0.3,play,False,-1.0,0,0,0,20,#paragraf#11#ayt,2.5,0,16,0,595,1.25
user_433,video_32,2025-08-30 04:40:33.359439,50,185,0.27,skip,True,1.0,0,0,0,9,#coğrafya#9#ayt,5.35,1,4,5,607,1.5350000000000001
user_160,video_64,2025-09-16 18:11:04.359648,84,163,0.52,play,False,-1.0,0,0,0,19,#biyoloji#10#tyt,3.6,0,18,1,624,1.36
user_380,video_106,2025-08-30 22:10:50.359892,66,93,0.71,pause,True,1.0,0,0,1,6,#coğrafya#9#ayt,8.55,1,22,5,607,1.855
user_49,video_54,2025-09-13 17:13:00.360131,16,81,0.2,skip,False,-1.0,0,0,0,2,#matematik#11#tyt,2.0,0,17,5,621,1.2
user_393,video_150,2025-08-19 04:47:59.360408,49,95,0.52,pause,False,-1.0,0,0,0,18,#edebiyat#11,3.6,0,4,1,596,1.36
user_72,video_26,2025-09-18 00:45:07.360720,207,218,0.95,complete,True,0.0,0,0,0,16,#biyoloji#12,5.75,1,0,3,626,1.5750000000000002
user_467,video_92,2025-09-11 04:05:28.360950,0,63,0.0,skip,False,-1.0,0,0,0,3,#kimya#10#ayt,1.0,0,4,3,619,1.1
user_321,video_31,2025-09-14 14:46:39.361159,69,119,0.58,play,True,0.0,0,0,0,1,#fizik#12#tyt,3.9,0,14,6,622,1.3900000000000001
user_463,video_114,2025-09-16 15:42:11.361454,97,226,0.43,pause,False,-1.0,0,0,0,11,#edebiyat#11#ayt,3.15,0,15,1,624,1.315
user_473,video_167,2025-09-02 18:52:02.361678,49,80,0.61,pause,False,-1.0,0,0,0,8,#coğrafya#10#tyt,4.05,1,18,1,610,1.405
user_75,video_127,2025-09-07 22:49:46.361907,33,71,0.46,pause,False,-1.0,0,0,0,18,#edebiyat#10#tyt,3.3000000000000003,0,22,6,615,1.33
user_242,video_3,2025-08-30 04:14:21.362211,37,82,0.45,pause,False,-1.0,0,0,0,4,#fizik#12#ayt,3.25,0,4,5,607,1.325
user_162,video_20,2025-08-29 08:22:46.362585,36,150,0.24,skip,False,-1.0,0,0,0,18,#paragraf#11,2.2,0,8,4,606,1.22
user_353,video_37,2025-09-17 02:57:39.362855,57,61,0.93,complete,True,1.0,1,0,0,8,#tarih#10#tyt,10.65,1,2,2,625,2.0650000000000004
user_144,video_92,2025-09-13 12:38:59.363076,36,63,0.57,play,False,-1.0,0,0,0,16,#kimya#10#ayt,3.8499999999999996,0,12,5,621,1.385
user_255,video_44,2025-09-01 10:02:01.363250,205,237,0.86,pause,True,1.0,0,1,0,4,#geometri#9#ayt,9.8,1,10,0,609,1.98
user_115,video_190,2025-09-09 12:39:13.363435,67,120,0.56,play,False,-1.0,0,0,0,20,#biyoloji#12#tyt,3.8000000000000003,0,12,1,617,1.3800000000000001
user_250,video_95,2025-08-30 08:57:39.363661,99,109,0.91,complete,False,-1.0,0,0,0,4,#biyoloji#10#tyt,5.55,1,8,5,607,1.5550000000000002
user_178,video_154,2025-08-19 12:56:17.363843,85,189,0.45,play,True,1.0,0,0,0,6,#biyoloji#12#ayt,6.25,1,12,1,596,1.625
user_14,video_194,2025-08-23 22:31:49.364018,18,101,0.18,skip,False,-1.0,0,0,0,2,#matematik#9#tyt,1.9,0,22,5,600,1.19
user_383,video_31,2025-08-19 02:34:15.364205,21,119,0.18,skip,False,-1.0,0,0,0,8,#fizik#12#tyt,1.9,0,2,1,596,1.19
user_210,video_140,2025-08-28 01:45:43.364408,18,108,0.17,skip,False,-1.0,0,0,1,19,#paragraf#10#ayt,2.85,0,1,3,605,1.2850000000000001
user_417,video_104,2025-09-09 05:38:57.364572,2,151,0.01,skip,False,-1.0,0,0,0,6,#kimya#11#tyt,1.05,0,5,1,617,1.105
user_245,video_23,2025-09-11 11:34:32.364730,55,73,0.75,pause,True,0.0,1,1,0,3,#paragraf#11#ayt,8.25,1,11,3,619,1.8250000000000002
user_97,video_58,2025-09-08 17:57:21.364949,85,162,0.52,play,False,-1.0,0,0,0,13,#paragraf#9#ayt,3.6,0,17,0,616,1.36
user_499,video_114,2025-09-12 04:54:47.365279,15,226,0.07,skip,True,0.0,0,0,0,2,#edebiyat#11#ayt,1.35,0,4,4,620,1.135
user_360,video_174,2025-09-06 14:43:35.365511,92,93,0.99,complete,True,1.0,0,0,0,17,#geometri#9#tyt,8.95,1,14,5,614,1.895
user_461,video_89,2025-08-26 06:46:14.365694,29,200,0.14,skip,False,-1.0,0,0,0,4,#geometri#9,1.7000000000000002,0,6,1,603,1.17
user_8,video_89,2025-09-09 16:46:47.365963,104,200,0.52,pause,False,-1.0,0,0,0,4,#geometri#9,3.6,0,16,1,617,1.36
user_361,video_137,2025-09-17 08:04:12.366238,3,173,0.02,skip,False,-1.0,0,0,0,16,#tarih#11#ayt,1.1,0,8,2,625,1.11
user_326,video_79,2025-08-29 18:23:07.366517,1,84,0.01,skip,False,-1.0,0,0,0,19,#tarih#12,1.05,0,18,4,606,1.105
user_59,video_7,2025-09-08 06:11:25.366769,47,214,0.22,skip,False,-1.0,0,0,0,10,#biyoloji#9#tyt,2.1,0,6,0,616,1.21
user_89,video_59,2025-08-29 01:39:09.366969,31,239,0.13,skip,False,-1.0,0,0,0,13,#geometri#9,1.65,0,1,4,606,1.165
user_222,video_97,2025-08-28 21:25:51.367134,43,63,0.68,play,False,-1.0,0,0,0,6,#tarih#11#tyt,4.4,1,21,3,605,1.44
user_411,video_82,2025-09-08 03:07:44.367359,76,176,0.43,play,False,-1.0,0,0,0,11,#fizik#9#tyt,3.15,0,3,0,616,1.315
user_9,video_169,2025-09-05 15:55:48.367618,46,66,0.7,play,True,1.0,0,0,0,12,#kimya#10#tyt,7.5,1,15,4,613,1.75
user_328,video_100,2025-08-19 22:26:26.367828,3,161,0.02,skip,False,-1.0,0,0,0,12,#geometri#10#ayt,1.1,0,22,1,596,1.11
user_201,video_79,2025-09-07 07:38:06.368078,41,84,0.49,play,False,-1.0,0,0,0,1,#tarih#12,3.45,0,7,6,615,1.345
user_63,video_162,2025-08-25 12:46:29.368397,19,75,0.25,skip,False,-1.0,0,0,0,1,#biyoloji#12#ayt,2.25,0,12,0,602,1.225
user_16,video_17,2025-09-08 09:36:52.368669,11,64,0.17,skip,False,-1.0,0,0,0,7,#coğrafya#10#ayt,1.85,0,9,0,616,1.185
user_301,video_127,2025-09-12 11:57:48.368975,42,71,0.59,play,False,-1.0,0,0,0,9,#edebiyat#10#tyt,3.9499999999999997,0,11,4,620,1.395
user_139,video_130,2025-08-24 17:41:57.369229,154,222,0.69,pause,False,-1.0,0,0,0,14,#biyoloji#11#tyt,4.449999999999999,1,17,6,601,1.4449999999999998
user_125,video_188,2025-08-18 19:50:53.369496,6,147,0.04,skip,True,0.0,0,0,0,20,#edebiyat#10#ayt,1.2,0,19,0,595,1.12
user_466,video_97,2025-08-21 23:36:17.369782,52,63,0.83,play,True,0.0,0,1,0,16,#tarih#11#tyt,6.6499999999999995,1,23,3,598,1.665
user_214,video_109,2025-08-20 17:48:22.369990,80,240,0.33,pause,True,1.0,0,0,0,17,#paragraf#9,5.65,1,17,2,597,1.565
user_380,video_45,2025-09-06 17:02:21.370224,57,177,0.32,play,False,-1.0,0,0,0,8,#kimya#11#tyt,2.6,0,17,5,614,1.26
user_496,video_29,2025-08-27 08:09:19.370478,7,175,0.04,skip,False,-1.0,0,0,0,4,#biyoloji#12,1.2,0,8,2,604,1.12
user_427,video_171,2025-09-09 17:43:35.370656,122,150,0.81,pause,False,-1.0,0,0,0,1,#tarih#9#ayt,5.050000000000001,1,17,1,617,1.5050000000000001
user_379,video_22,2025-09-18 05:42:33.370841,90,139,0.65,pause,False,-1.0,0,0,0,2,#kimya#10#ayt,4.25,1,5,3,626,1.425
user_295,video_106,2025-08-18 19:07:19.371031,29,93,0.31,play,False,-1.0,0,0,0,18,#coğrafya#9#ayt,2.55,0,19,0,595,1.255
user_186,video_30,2025-09-17 12:02:31.371249,8,91,0.09,skip,True,1.0,0,0,0,16,#kimya#9#ayt,4.45,1,12,2,625,1.445
user_432,video_198,2025-09-09 23:23:26.371425,94,163,0.58,pause,False,-1.0,0,0,0,5,#paragraf#10,3.9,0,23,1,617,1.3900000000000001
user_128,video_49,2025-09-04 10:07:15.371602,217,240,0.9,play,False,-1.0,1,0,0,12,#edebiyat#10,7.5,1,10,3,612,1.75
user_187,video_177,2025-09-15 05:27:04.371898,89,168,0.53,play,False,-1.0,0,0,0,6,#matematik#12#tyt,3.6500000000000004,0,5,0,623,1.365
